chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,Lang
0.40543053,4680.813538,4129.516909,9368.32508,0.128060384,Hindi
0,0,0,0,0,Hindi
0.4029157,3485.543139,3515.253232,6978.302329,0.087852984,Hindi
0.38292658,5450.894896,4360.651672,10450.21413,0.154431754,Hindi
0.37999287,4227.911538,3831.077044,7928.936981,0.122219415,Hindi
0.48401022,2239.177313,2629.84406,4355.802277,0.051481384,Hindi
0.35469306,4673.588791,4814.556766,10288.3746,0.119228991,Hindi
0.39054665,4328.494095,3666.450664,7987.519373,0.134198041,Hindi
0.5034831,2250.488879,2626.516841,4392.923321,0.052875988,Hindi
0.4781607,1786.338558,2401.159858,3526.214534,0.039189014,Hindi
0.435528,4101.728211,3892.286033,8086.897331,0.099446615,Hindi
0.5298535,2162.684147,2618.142041,4141.803704,0.049836557,Hindi
0.4981307,2192.543838,2652.467156,4479.458383,0.045912096,Hindi
0.377321,3621.667408,3656.433073,7099.002944,0.088821182,Hindi
0.5529694,2323.327715,2941.870516,4790.209107,0.045201868,Hindi
0.50307024,2509.444739,2394.365514,4414.356602,0.072830944,Hindi
0.53526175,1901.820161,2756.375951,3920.699369,0.028981598,Hindi
0.4970156,2161.185857,2454.737666,4054.064685,0.052342839,Hindi
0.5603361,1834.780235,2343.670023,3629.500134,0.042554704,Hindi
0.5376145,1931.491153,2638.077918,3980.982299,0.035539818,Hindi
0.5578714,1924.832712,2648.790265,3856.300535,0.037531642,Hindi
0.5111281,2077.773552,2438.293635,3923.51023,0.046879553,Hindi
0.53176415,2282.280746,2816.596874,4546.718272,0.048945358,Hindi
0.60102654,2282.308816,3315.351998,4968.424404,0.030807035,Hindi
0.52812153,2299.553778,2635.84005,4454.160634,0.054202633,Hindi
0.5274889,2525.664377,2704.55168,4736.752554,0.064101426,Hindi
0.53350216,2082.995368,2650.207017,4064.856384,0.04563324,Hindi
0.3539999,4056.565676,4255.996839,8428.454824,0.078655967,Hindi
0.39405766,4217.629189,4110.475945,9119.245182,0.110428935,Hindi
0.47828674,1961.723322,2338.506227,3716.610782,0.044854722,Hindi
0.43855277,4951.168971,4105.722653,9553.062514,0.167572662,Hindi
0.4881338,2095.829878,2563.804666,4129.728624,0.046255302,Hindi
0.5484236,2044.294362,2679.172356,4107.722014,0.037751311,Hindi
0.54552865,2323.944795,2777.870864,4544.654963,0.05014116,Hindi
0.38819176,3850.624252,4071.932041,8092.820217,0.097970389,Hindi
0.38982183,3784.001393,3877.446497,8020.422441,0.093038921,Hindi
0.479235,2062.42484,2421.730653,3828.342507,0.050888239,Hindi
0.37739715,3646.974571,3462.650447,7155.012045,0.089689006,Hindi
0.555961,2085.03028,2815.742708,4246.987157,0.038682977,Hindi
0.41299364,3539.487899,3471.04462,7147.23814,0.088268548,Hindi
0.38256016,4737.344662,4258.370237,9750.050187,0.130948248,Hindi
0.3902926,3438.644207,3552.265008,7326.692431,0.081767849,Hindi
0.5174217,1723.767238,2302.10148,3350.762926,0.038525287,Hindi
0.40889204,4246.973503,3857.289066,8336.846881,0.123855768,Hindi
0.36052412,3433.992067,3924.271223,7711.287313,0.072160473,Hindi
0.3809908,3640.181071,3925.747108,8051.555837,0.079012027,Hindi
0.38479257,3074.120427,3439.295002,5842.642474,0.080150631,Hindi
0.40613827,4486.854501,3876.625338,8384.196077,0.133441916,Hindi
0.54948753,2292.508762,2698.579169,4505.860399,0.051659929,Hindi
0.3857487,3890.993961,3586.518488,7533.123662,0.107251447,Hindi
0.540455,2041.717034,2636.678453,4113.494318,0.040795955,Hindi
0.5621715,2168.43478,2872.457198,4416.013235,0.043282889,Hindi
0.36372602,3837.899801,4010.734243,8002.526097,0.090493049,Hindi
0.3807027,4282.846097,3718.891114,8300.639052,0.116550748,Hindi
